/Users/nhristov/Library/Java/JavaVirtualMachines/azul-21.0.5/Contents/Home/bin/java -XX:TieredStopAtLevel=1 -Dspring.profiles.active=third -Dspring.output.ansi.enabled=always -Dcom.sun.management.jmxremote -Dspring.jmx.enabled=true -Dspring.liveBeansView.mbeanDomain -Dspring.application.admin.enabled=true -Dmanagement.endpoints.jmx.exposure.include=* -javaagent:/Applications/IntelliJ IDEA.app/Contents/lib/idea_rt.jar=61434 -Dfile.encoding=UTF-8 -Dsun.stdout.encoding=UTF-8 -Dsun.stderr.encoding=UTF-8 -classpath /Users/nhristov/FINKI-MAGISTERSKI/CloudScalability/large-number-addition-client/target/classes:/Users/nhristov/.m2/repository/org/springframework/boot/spring-boot-starter-web/3.4.5/spring-boot-starter-web-3.4.5.jar:/Users/nhristov/.m2/repository/org/springframework/boot/spring-boot-starter/3.4.5/spring-boot-starter-3.4.5.jar:/Users/nhristov/.m2/repository/org/springframework/boot/spring-boot/3.4.5/spring-boot-3.4.5.jar:/Users/nhristov/.m2/repository/org/springframework/boot/spring-boot-autoconfigure/3.4.5/spring-boot-autoconfigure-3.4.5.jar:/Users/nhristov/.m2/repository/org/springframework/boot/spring-boot-starter-logging/3.4.5/spring-boot-starter-logging-3.4.5.jar:/Users/nhristov/.m2/repository/ch/qos/logback/logback-classic/1.5.18/logback-classic-1.5.18.jar:/Users/nhristov/.m2/repository/ch/qos/logback/logback-core/1.5.18/logback-core-1.5.18.jar:/Users/nhristov/.m2/repository/org/apache/logging/log4j/log4j-to-slf4j/2.24.3/log4j-to-slf4j-2.24.3.jar:/Users/nhristov/.m2/repository/org/apache/logging/log4j/log4j-api/2.24.3/log4j-api-2.24.3.jar:/Users/nhristov/.m2/repository/org/slf4j/jul-to-slf4j/2.0.17/jul-to-slf4j-2.0.17.jar:/Users/nhristov/.m2/repository/jakarta/annotation/jakarta.annotation-api/2.1.1/jakarta.annotation-api-2.1.1.jar:/Users/nhristov/.m2/repository/org/yaml/snakeyaml/2.3/snakeyaml-2.3.jar:/Users/nhristov/.m2/repository/org/springframework/boot/spring-boot-starter-json/3.4.5/spring-boot-starter-json-3.4.5.jar:/Users/nhristov/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.18.3/jackson-databind-2.18.3.jar:/Users/nhristov/.m2/repository/com/fasterxml/jackson/core/jackson-annotations/2.18.3/jackson-annotations-2.18.3.jar:/Users/nhristov/.m2/repository/com/fasterxml/jackson/core/jackson-core/2.18.3/jackson-core-2.18.3.jar:/Users/nhristov/.m2/repository/com/fasterxml/jackson/datatype/jackson-datatype-jdk8/2.18.3/jackson-datatype-jdk8-2.18.3.jar:/Users/nhristov/.m2/repository/com/fasterxml/jackson/datatype/jackson-datatype-jsr310/2.18.3/jackson-datatype-jsr310-2.18.3.jar:/Users/nhristov/.m2/repository/com/fasterxml/jackson/module/jackson-module-parameter-names/2.18.3/jackson-module-parameter-names-2.18.3.jar:/Users/nhristov/.m2/repository/org/springframework/boot/spring-boot-starter-tomcat/3.4.5/spring-boot-starter-tomcat-3.4.5.jar:/Users/nhristov/.m2/repository/org/apache/tomcat/embed/tomcat-embed-core/10.1.40/tomcat-embed-core-10.1.40.jar:/Users/nhristov/.m2/repository/org/apache/tomcat/embed/tomcat-embed-el/10.1.40/tomcat-embed-el-10.1.40.jar:/Users/nhristov/.m2/repository/org/apache/tomcat/embed/tomcat-embed-websocket/10.1.40/tomcat-embed-websocket-10.1.40.jar:/Users/nhristov/.m2/repository/org/springframework/spring-web/6.2.6/spring-web-6.2.6.jar:/Users/nhristov/.m2/repository/org/springframework/spring-beans/6.2.6/spring-beans-6.2.6.jar:/Users/nhristov/.m2/repository/io/micrometer/micrometer-observation/1.14.6/micrometer-observation-1.14.6.jar:/Users/nhristov/.m2/repository/io/micrometer/micrometer-commons/1.14.6/micrometer-commons-1.14.6.jar:/Users/nhristov/.m2/repository/org/springframework/spring-webmvc/6.2.6/spring-webmvc-6.2.6.jar:/Users/nhristov/.m2/repository/org/springframework/spring-aop/6.2.6/spring-aop-6.2.6.jar:/Users/nhristov/.m2/repository/org/springframework/spring-context/6.2.6/spring-context-6.2.6.jar:/Users/nhristov/.m2/repository/org/springframework/spring-expression/6.2.6/spring-expression-6.2.6.jar:/Users/nhristov/.m2/repository/org/slf4j/slf4j-api/2.0.17/slf4j-api-2.0.17.jar:/Users/nhristov/.m2/repository/org/springframework/spring-core/6.2.6/spring-core-6.2.6.jar:/Users/nhristov/.m2/repository/org/springframework/spring-jcl/6.2.6/spring-jcl-6.2.6.jar scalability.cloud.largenumberadditionclient.LargeNumberAdditionClientApplication

  .   ____          _            __ _ _
2025-05-30T17:44:32.797+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 203500000001 is less than 300000000000
2025-05-30T17:44:32.797+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 203750000001 is less than 300000000000
2025-05-30T17:44:32.797+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 204000000001 is less than 300000000000
2025-05-30T17:44:32.797+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 204250000001 is less than 300000000000
2025-05-30T17:44:32.797+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 204500000001 is less than 300000000000
2025-05-30T17:44:32.797+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 204750000001 is less than 300000000000
2025-05-30T17:44:32.797+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 205000000001 is less than 300000000000
2025-05-30T17:44:32.797+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 205250000001 is less than 300000000000
2025-05-30T17:44:32.797+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 205500000001 is less than 300000000000
2025-05-30T17:44:32.797+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 205750000001 is less than 300000000000
2025-05-30T17:44:32.797+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 206000000001 is less than 300000000000
2025-05-30T17:44:32.797+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 206250000001 is less than 300000000000
2025-05-30T17:44:32.797+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 206500000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 206750000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 207000000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 207250000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 207500000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 207750000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 208000000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 208250000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 208500000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 208750000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 209000000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 209250000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 209500000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 209750000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 210000000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 210250000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 210500000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 210750000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 211000000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 211250000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 211500000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 211750000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 212000000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 212250000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 212500000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 212750000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 213000000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 213250000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 213500000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 213750000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 214000000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 214250000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 214500000001 is less than 300000000000
2025-05-30T17:44:32.798+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 214750000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 215000000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 215250000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 215500000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 215750000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 216000000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 216250000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 216500000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 216750000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 217000000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 217250000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 217500000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 217750000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 218000000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 218250000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 218500000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 218750000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 219000000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 219250000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 219500000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 219750000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 220000000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 220250000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 220500000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 220750000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 221000000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 221250000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 221500000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 221750000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 222000000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 222250000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 222500000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 222750000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 223000000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 223250000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 223500000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 223750000001 is less than 300000000000
2025-05-30T17:44:32.799+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 224000000001 is less than 300000000000
2025-05-30T17:44:32.800+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 224250000001 is less than 300000000000
2025-05-30T17:44:32.800+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 224500000001 is less than 300000000000
2025-05-30T17:44:32.800+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 224750000001 is less than 300000000000
2025-05-30T17:44:32.800+02:00  INFO 41410 --- [large-number-addition-client] [           main] s.c.largenumberadditionclient.Runner     : Current start is 225000000001 is less than 300000000000
